date,state,district,age_group_0_to_5,age_group_5_to_17,age_group_18_plus,total_enrolments,pct_age_0_to_5,pct_age_5_to_17,pct_age_18_plus
2025-09-12,Madhya Pradesh,Raisen,7,1,0,8,0.875,0.125,0.0
2025-09-12,Madhya Pradesh,Rajgarh,22,1,0,23,0.9565217391304348,0.043478260869565216,0.0
2025-09-12,Madhya Pradesh,Rajgarh,6,2,0,8,0.75,0.25,0.0
2025-09-12,Madhya Pradesh,Rajgarh,8,1,0,9,0.8888888888888888,0.1111111111111111,0.0
2025-09-12,Madhya Pradesh,Rajgarh,5,3,0,8,0.625,0.375,0.0
2025-09-12,Madhya Pradesh,Rajgarh,7,5,0,12,0.5833333333333334,0.4166666666666667,0.0
2025-09-12,Madhya Pradesh,Ratlam,11,3,0,14,0.7857142857142857,0.21428571428571427,0.0
2025-09-12,Madhya Pradesh,Ratlam,8,4,0,12,0.6666666666666666,0.3333333333333333,0.0
2025-09-12,Madhya Pradesh,Ratlam,7,4,0,11,0.6363636363636364,0.36363636363636365,0.0
2025-09-12,Madhya Pradesh,Rewa,1,1,0,2,0.5,0.5,0.0
2025-09-12,Madhya Pradesh,Rewa,6,2,0,8,0.75,0.25,0.0
2025-09-12,Madhya Pradesh,Rewa,9,0,0,9,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Rewa,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-09-12,Madhya Pradesh,Rewa,2,0,0,2,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Rewa,9,0,0,9,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Sagar,12,3,0,15,0.8,0.2,0.0
2025-09-12,Madhya Pradesh,Sagar,3,0,0,3,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Sagar,27,4,0,31,0.8709677419354839,0.12903225806451613,0.0
2025-09-12,Madhya Pradesh,Sagar,4,0,0,4,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Sagar,2,0,0,2,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Sagar,11,1,0,12,0.9166666666666666,0.08333333333333333,0.0
2025-09-12,Madhya Pradesh,Satna,8,0,0,8,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Satna,2,0,0,2,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Satna,4,1,0,5,0.8,0.2,0.0
2025-09-12,Madhya Pradesh,Satna,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-12,Madhya Pradesh,Satna,16,1,0,17,0.9411764705882353,0.058823529411764705,0.0
2025-09-12,Madhya Pradesh,Satna,6,2,0,8,0.75,0.25,0.0
2025-09-12,Madhya Pradesh,Satna,16,3,0,19,0.8421052631578947,0.15789473684210525,0.0
2025-09-12,Madhya Pradesh,Satna,1,0,0,1,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Sehore,4,1,0,5,0.8,0.2,0.0
2025-09-12,Madhya Pradesh,Sehore,4,0,0,4,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Seoni,11,1,0,12,0.9166666666666666,0.08333333333333333,0.0
2025-09-12,Madhya Pradesh,Seoni,3,0,0,3,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Shahdol,4,0,0,4,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Shahdol,1,0,0,1,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Shajapur,6,1,1,8,0.75,0.125,0.125
2025-09-12,Madhya Pradesh,Shajapur,6,2,0,8,0.75,0.25,0.0
2025-09-12,Madhya Pradesh,Sheopur,3,6,0,9,0.3333333333333333,0.6666666666666666,0.0
2025-09-12,Madhya Pradesh,Sheopur,8,5,1,14,0.5714285714285714,0.35714285714285715,0.07142857142857142
2025-09-12,Madhya Pradesh,Shivpuri,27,16,0,43,0.627906976744186,0.37209302325581395,0.0
2025-09-12,Madhya Pradesh,Shivpuri,17,2,0,19,0.8947368421052632,0.10526315789473684,0.0
2025-09-12,Madhya Pradesh,Shivpuri,7,12,0,19,0.3684210526315789,0.631578947368421,0.0
2025-09-12,Madhya Pradesh,Shivpuri,5,4,0,9,0.5555555555555556,0.4444444444444444,0.0
2025-09-12,Madhya Pradesh,Shivpuri,7,1,0,8,0.875,0.125,0.0
2025-09-12,Madhya Pradesh,Sidhi,9,4,0,13,0.6923076923076923,0.3076923076923077,0.0
2025-09-12,Madhya Pradesh,Sidhi,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-09-12,Madhya Pradesh,Singrauli,10,1,0,11,0.9090909090909091,0.09090909090909091,0.0
2025-09-12,Madhya Pradesh,Singrauli,13,4,0,17,0.7647058823529411,0.23529411764705882,0.0
2025-09-12,Madhya Pradesh,Tikamgarh,12,7,0,19,0.631578947368421,0.3684210526315789,0.0
2025-09-12,Madhya Pradesh,Tikamgarh,11,4,0,15,0.7333333333333333,0.26666666666666666,0.0
2025-09-12,Madhya Pradesh,Tikamgarh,13,8,0,21,0.6190476190476191,0.38095238095238093,0.0
2025-09-12,Madhya Pradesh,Tikamgarh,3,1,0,4,0.75,0.25,0.0
2025-09-12,Madhya Pradesh,Tikamgarh,13,8,0,21,0.6190476190476191,0.38095238095238093,0.0
2025-09-12,Madhya Pradesh,Tikamgarh,6,4,0,10,0.6,0.4,0.0
2025-09-12,Madhya Pradesh,Ujjain,9,0,0,9,1.0,0.0,0.0
2025-09-12,Madhya Pradesh,Ujjain,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-09-12,Madhya Pradesh,Ujjain,16,4,0,20,0.8,0.2,0.0
2025-09-12,Madhya Pradesh,Ujjain,15,2,0,17,0.8823529411764706,0.11764705882352941,0.0
2025-09-12,Madhya Pradesh,Ujjain,7,3,0,10,0.7,0.3,0.0
2025-09-12,Madhya Pradesh,Vidisha,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0
2025-09-12,Madhya Pradesh,West Nimar,0,1,0,1,0.0,1.0,0.0
2025-09-12,Madhya Pradesh,West Nimar,6,0,0,6,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Agar Malwa,0,1,0,1,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Agar Malwa,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-09-15,Madhya Pradesh,Agar Malwa,3,0,0,3,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Anuppur,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Ashok Nagar,7,9,0,16,0.4375,0.5625,0.0
2025-09-15,Madhya Pradesh,Ashok Nagar,21,7,0,28,0.75,0.25,0.0
2025-09-15,Madhya Pradesh,Ashok Nagar,11,5,0,16,0.6875,0.3125,0.0
2025-09-15,Madhya Pradesh,Balaghat,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Balaghat,3,0,0,3,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Balaghat,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-15,Madhya Pradesh,Balaghat,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Balaghat,3,2,0,5,0.6,0.4,0.0
2025-09-15,Madhya Pradesh,Barwani,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-09-15,Madhya Pradesh,Betul,3,2,0,5,0.6,0.4,0.0
2025-09-15,Madhya Pradesh,Betul,6,3,0,9,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Betul,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Bhind,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Bhind,2,2,0,4,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Bhind,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333
2025-09-15,Madhya Pradesh,Bhind,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Bhopal,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Bhopal,0,1,0,1,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Bhopal,6,0,0,6,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Bhopal,3,1,0,4,0.75,0.25,0.0
2025-09-15,Madhya Pradesh,Burhanpur,32,11,1,44,0.7272727272727273,0.25,0.022727272727272728
2025-09-15,Madhya Pradesh,Chhatarpur,4,1,0,5,0.8,0.2,0.0
2025-09-15,Madhya Pradesh,Chhatarpur,10,9,0,19,0.5263157894736842,0.47368421052631576,0.0
2025-09-15,Madhya Pradesh,Chhatarpur,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Chhatarpur,5,0,0,5,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Chhatarpur,6,6,0,12,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Chhatarpur,0,0,1,1,0.0,0.0,1.0
2025-09-15,Madhya Pradesh,Chhindwara,16,1,0,17,0.9411764705882353,0.058823529411764705,0.0
2025-09-15,Madhya Pradesh,Chhindwara,5,0,0,5,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Chhindwara,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-09-15,Madhya Pradesh,Chhindwara,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-09-15,Madhya Pradesh,Damoh,13,1,0,14,0.9285714285714286,0.07142857142857142,0.0
2025-09-15,Madhya Pradesh,Damoh,9,1,0,10,0.9,0.1,0.0
2025-09-15,Madhya Pradesh,Damoh,1,1,0,2,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Datia,2,2,0,4,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Datia,4,1,0,5,0.8,0.2,0.0
2025-09-15,Madhya Pradesh,Datia,3,5,1,9,0.3333333333333333,0.5555555555555556,0.1111111111111111
2025-09-15,Madhya Pradesh,Datia,2,2,0,4,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Dewas,3,0,0,3,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Dhar,6,0,0,6,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Dhar,6,3,0,9,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Dhar,1,1,0,2,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Dindori,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Dindori,3,0,0,3,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Dindori,8,0,0,8,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Dindori,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Dindori,11,2,0,13,0.8461538461538461,0.15384615384615385,0.0
2025-09-15,Madhya Pradesh,East Nimar,1,1,0,2,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,East Nimar,0,1,0,1,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,East Nimar,3,0,0,3,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Guna,12,3,0,15,0.8,0.2,0.0
2025-09-15,Madhya Pradesh,Guna,21,4,0,25,0.84,0.16,0.0
2025-09-15,Madhya Pradesh,Guna,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-09-15,Madhya Pradesh,Guna,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Guna,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Guna,8,2,0,10,0.8,0.2,0.0
2025-09-15,Madhya Pradesh,Guna,6,2,0,8,0.75,0.25,0.0
2025-09-15,Madhya Pradesh,Gwalior,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-09-15,Madhya Pradesh,Gwalior,0,1,0,1,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Gwalior,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Gwalior,0,4,0,4,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Harda,13,1,0,14,0.9285714285714286,0.07142857142857142,0.0
2025-09-15,Madhya Pradesh,Harda,9,4,0,13,0.6923076923076923,0.3076923076923077,0.0
2025-09-15,Madhya Pradesh,Hoshangabad,4,0,0,4,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Hoshangabad,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Hoshangabad,5,0,0,5,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Indore,4,5,0,9,0.4444444444444444,0.5555555555555556,0.0
2025-09-15,Madhya Pradesh,Indore,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-15,Madhya Pradesh,Indore,4,1,0,5,0.8,0.2,0.0
2025-09-15,Madhya Pradesh,Indore,6,0,0,6,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Indore,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Jabalpur,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-15,Madhya Pradesh,Jabalpur,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Jabalpur,10,6,0,16,0.625,0.375,0.0
2025-09-15,Madhya Pradesh,Katni,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Katni,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Katni,0,2,0,2,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Khargone,10,0,0,10,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Khargone,6,2,0,8,0.75,0.25,0.0
2025-09-15,Madhya Pradesh,Khargone,3,1,0,4,0.75,0.25,0.0
2025-09-15,Madhya Pradesh,Khargone,1,7,0,8,0.125,0.875,0.0
2025-09-15,Madhya Pradesh,Khargone,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Khargone,18,14,0,32,0.5625,0.4375,0.0
2025-09-15,Madhya Pradesh,Mandla,8,2,0,10,0.8,0.2,0.0
2025-09-15,Madhya Pradesh,Mandla,3,0,0,3,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Mandla,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Mandla,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Mandsaur,1,1,0,2,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Mandsaur,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Mandsaur,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Mandsaur,10,2,0,12,0.8333333333333334,0.16666666666666666,0.0
2025-09-15,Madhya Pradesh,Morena,10,5,0,15,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Morena,18,10,0,28,0.6428571428571429,0.35714285714285715,0.0
2025-09-15,Madhya Pradesh,Narsimhapur,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-15,Madhya Pradesh,Narsimhapur,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Narsimhapur,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Narsinghpur,8,0,0,8,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Narsinghpur,3,12,0,15,0.2,0.8,0.0
2025-09-15,Madhya Pradesh,Narsinghpur,2,3,0,5,0.4,0.6,0.0
2025-09-15,Madhya Pradesh,Neemuch,11,2,0,13,0.8461538461538461,0.15384615384615385,0.0
2025-09-15,Madhya Pradesh,Neemuch,4,1,0,5,0.8,0.2,0.0
2025-09-15,Madhya Pradesh,Pandhurna,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Raisen,7,1,0,8,0.875,0.125,0.0
2025-09-15,Madhya Pradesh,Raisen,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Rajgarh,6,0,0,6,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Ratlam,24,10,0,34,0.7058823529411765,0.29411764705882354,0.0
2025-09-15,Madhya Pradesh,Ratlam,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Ratlam,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Rewa,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-09-15,Madhya Pradesh,Rewa,2,2,0,4,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Rewa,13,3,0,16,0.8125,0.1875,0.0
2025-09-15,Madhya Pradesh,Rewa,3,0,0,3,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Rewa,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-09-15,Madhya Pradesh,Rewa,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Rewa,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Sagar,11,1,0,12,0.9166666666666666,0.08333333333333333,0.0
2025-09-15,Madhya Pradesh,Sagar,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Sagar,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Sagar,4,1,0,5,0.8,0.2,0.0
2025-09-15,Madhya Pradesh,Sagar,0,2,0,2,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Sagar,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0
2025-09-15,Madhya Pradesh,Sagar,9,2,0,11,0.8181818181818182,0.18181818181818182,0.0
2025-09-15,Madhya Pradesh,Satna,0,2,0,2,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Satna,1,1,0,2,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Satna,13,6,0,19,0.6842105263157895,0.3157894736842105,0.0
2025-09-15,Madhya Pradesh,Satna,6,5,0,11,0.5454545454545454,0.45454545454545453,0.0
2025-09-15,Madhya Pradesh,Satna,7,1,0,8,0.875,0.125,0.0
2025-09-15,Madhya Pradesh,Sehore,2,3,0,5,0.4,0.6,0.0
2025-09-15,Madhya Pradesh,Sehore,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Sehore,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Seoni,6,0,0,6,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Seoni,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Shahdol,4,0,0,4,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Shahdol,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Shahdol,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Shahdol,3,0,0,3,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Shajapur,1,1,0,2,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Shajapur,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Sheopur,5,7,0,12,0.4166666666666667,0.5833333333333334,0.0
2025-09-15,Madhya Pradesh,Shivpuri,13,16,0,29,0.4482758620689655,0.5517241379310345,0.0
2025-09-15,Madhya Pradesh,Shivpuri,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Shivpuri,0,3,0,3,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Shivpuri,12,5,0,17,0.7058823529411765,0.29411764705882354,0.0
2025-09-15,Madhya Pradesh,Sidhi,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-15,Madhya Pradesh,Tikamgarh,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0
2025-09-15,Madhya Pradesh,Tikamgarh,0,6,0,6,0.0,1.0,0.0
2025-09-15,Madhya Pradesh,Tikamgarh,1,1,0,2,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Ujjain,23,3,0,26,0.8846153846153846,0.11538461538461539,0.0
2025-09-15,Madhya Pradesh,Ujjain,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-09-15,Madhya Pradesh,Ujjain,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-15,Madhya Pradesh,Ujjain,2,0,0,2,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,Ujjain,2,2,0,4,0.5,0.5,0.0
2025-09-15,Madhya Pradesh,Ujjain,3,2,0,5,0.6,0.4,0.0
2025-09-15,Madhya Pradesh,Vidisha,1,0,0,1,1.0,0.0,0.0
2025-09-15,Madhya Pradesh,West Nimar,1,0,0,1,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Agar Malwa,4,4,0,8,0.5,0.5,0.0
2025-09-16,Madhya Pradesh,Alirajpur,3,2,0,5,0.6,0.4,0.0
2025-09-16,Madhya Pradesh,Alirajpur,14,20,1,35,0.4,0.5714285714285714,0.02857142857142857
2025-09-16,Madhya Pradesh,Anuppur,1,0,0,1,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Ashok Nagar,9,3,0,12,0.75,0.25,0.0
2025-09-16,Madhya Pradesh,Balaghat,2,0,0,2,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Balaghat,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-09-16,Madhya Pradesh,Balaghat,4,0,0,4,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Balaghat,3,2,0,5,0.6,0.4,0.0
2025-09-16,Madhya Pradesh,Barwani,0,2,0,2,0.0,1.0,0.0
2025-09-16,Madhya Pradesh,Barwani,9,0,0,9,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Betul,35,3,0,38,0.9210526315789473,0.07894736842105263,0.0
2025-09-16,Madhya Pradesh,Betul,0,1,0,1,0.0,1.0,0.0
2025-09-16,Madhya Pradesh,Bhind,1,5,1,7,0.14285714285714285,0.7142857142857143,0.14285714285714285
2025-09-16,Madhya Pradesh,Bhind,0,5,0,5,0.0,1.0,0.0
2025-09-16,Madhya Pradesh,Bhind,1,1,0,2,0.5,0.5,0.0
2025-09-16,Madhya Pradesh,Bhopal,15,1,0,16,0.9375,0.0625,0.0
2025-09-16,Madhya Pradesh,Bhopal,12,3,0,15,0.8,0.2,0.0
2025-09-16,Madhya Pradesh,Bhopal,1,0,0,1,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Bhopal,13,3,1,17,0.7647058823529411,0.17647058823529413,0.058823529411764705
2025-09-16,Madhya Pradesh,Burhanpur,0,3,0,3,0.0,1.0,0.0
2025-09-16,Madhya Pradesh,Chhatarpur,9,1,0,10,0.9,0.1,0.0
2025-09-16,Madhya Pradesh,Chhatarpur,6,0,0,6,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Chhatarpur,4,0,0,4,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Chhindwara,17,2,0,19,0.8947368421052632,0.10526315789473684,0.0
2025-09-16,Madhya Pradesh,Chhindwara,9,3,0,12,0.75,0.25,0.0
2025-09-16,Madhya Pradesh,Chhindwara,6,4,0,10,0.6,0.4,0.0
2025-09-16,Madhya Pradesh,Chhindwara,1,0,0,1,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Chhindwara,10,2,0,12,0.8333333333333334,0.16666666666666666,0.0
2025-09-16,Madhya Pradesh,Chhindwara,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-16,Madhya Pradesh,Damoh,12,0,0,12,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Datia,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-16,Madhya Pradesh,Datia,1,3,0,4,0.25,0.75,0.0
2025-09-16,Madhya Pradesh,Dewas,24,8,0,32,0.75,0.25,0.0
2025-09-16,Madhya Pradesh,Dewas,18,9,0,27,0.6666666666666666,0.3333333333333333,0.0
2025-09-16,Madhya Pradesh,Dewas,8,6,0,14,0.5714285714285714,0.42857142857142855,0.0
2025-09-16,Madhya Pradesh,Dewas,3,0,0,3,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Dhar,2,3,0,5,0.4,0.6,0.0
2025-09-16,Madhya Pradesh,Dhar,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-16,Madhya Pradesh,Dhar,1,1,0,2,0.5,0.5,0.0
2025-09-16,Madhya Pradesh,Dhar,0,2,0,2,0.0,1.0,0.0
2025-09-16,Madhya Pradesh,Dindori,8,0,0,8,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,East Nimar,10,4,0,14,0.7142857142857143,0.2857142857142857,0.0
2025-09-16,Madhya Pradesh,East Nimar,4,9,0,13,0.3076923076923077,0.6923076923076923,0.0
2025-09-16,Madhya Pradesh,East Nimar,1,0,0,1,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Guna,4,1,0,5,0.8,0.2,0.0
2025-09-16,Madhya Pradesh,Guna,2,0,0,2,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Gwalior,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-09-16,Madhya Pradesh,Gwalior,4,1,0,5,0.8,0.2,0.0
2025-09-16,Madhya Pradesh,Gwalior,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-16,Madhya Pradesh,Hoshangabad,0,1,0,1,0.0,1.0,0.0
2025-09-16,Madhya Pradesh,Hoshangabad,3,7,0,10,0.3,0.7,0.0
2025-09-16,Madhya Pradesh,Indore,17,8,15,40,0.425,0.2,0.375
2025-09-16,Madhya Pradesh,Indore,8,0,2,10,0.8,0.0,0.2
2025-09-16,Madhya Pradesh,Indore,4,6,0,10,0.4,0.6,0.0
2025-09-16,Madhya Pradesh,Indore,3,0,0,3,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Indore,10,4,0,14,0.7142857142857143,0.2857142857142857,0.0
2025-09-16,Madhya Pradesh,Indore,1,0,0,1,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Indore,1,0,0,1,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Indore,3,0,0,3,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Indore,2,0,0,2,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Jabalpur,49,7,0,56,0.875,0.125,0.0
2025-09-16,Madhya Pradesh,Jabalpur,12,2,0,14,0.8571428571428571,0.14285714285714285,0.0
2025-09-16,Madhya Pradesh,Jabalpur,2,3,0,5,0.4,0.6,0.0
2025-09-16,Madhya Pradesh,Jabalpur,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-16,Madhya Pradesh,Jhabua,10,16,0,26,0.38461538461538464,0.6153846153846154,0.0
2025-09-16,Madhya Pradesh,Jhabua,3,6,1,10,0.3,0.6,0.1
2025-09-16,Madhya Pradesh,Katni,1,1,0,2,0.5,0.5,0.0
2025-09-16,Madhya Pradesh,Katni,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0
2025-09-16,Madhya Pradesh,Katni,6,2,0,8,0.75,0.25,0.0
2025-09-16,Madhya Pradesh,Katni,5,4,0,9,0.5555555555555556,0.4444444444444444,0.0
2025-09-16,Madhya Pradesh,Khandwa,5,7,0,12,0.4166666666666667,0.5833333333333334,0.0
2025-09-16,Madhya Pradesh,Khandwa,4,0,0,4,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Khandwa,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-16,Madhya Pradesh,Khargone,0,1,0,1,0.0,1.0,0.0
2025-09-16,Madhya Pradesh,Khargone,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-09-16,Madhya Pradesh,Mandla,13,0,0,13,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Mandla,3,2,0,5,0.6,0.4,0.0
2025-09-16,Madhya Pradesh,Mandla,1,0,0,1,1.0,0.0,0.0
2025-09-16,Madhya Pradesh,Mandla,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
